id,size,color,source,target
"Мушг, Адольф",1,#E59247,Malayalam,"Поттеккатт, Сукумарен К"
"Фаес, Урс",1,#E59247,1950 - 1960,India
"Фріш, Макс",1,#E59247,India,Hindi
"Холер, Франц",1,#E59247,Hindi,"Прем, Чанд"
"Цоллінгер, Альбін",1,#E59247,1970 - 1980,India
"Штайгер, Отто",1,#E59247,India,Author. English
"Штайнер, Йорг",1,#E59247,Author. English,"Прітам, Амріта"
"Штеенкен, Едуард",1,#E59247,1980 - 1990,India
Switzerland. Literature in French,1.039407758,#F2A2A11,India,English
"Віредаз, Крістіан",1,#E59247,English,"Прітам, Амріта"
"Вуазар, Александр",1,#E59247,1980 - 1990,India
"Жакоте, Філіпп",1,#E59247,India,English
"Перреле, Олів’є",1,#E59247,English,"Прітам, Амріта"
"Рамю, Шарль-Фердінанд",1,#E59247,1980 - 1990,India
"Санчі, Мадлен",1,#E59247,India,English
"Трольє, Жільбер",1,#E59247,English,"Прітам, Амріта"
Switzerland. Literature in Spanish,1.022518719,#F2A2A11,1980 - 1990,India
"К’єза, Франческо",1,#E59247,India,Hindi
"Машьоні, Грицько",1,#E59247,Hindi,"Прітам, Сароджіні"
"Моска, Анна",1,#E59247,1960 - 1970,India
Switzerland. Literature in Rhaeto-Romance Language,1.061926476,#F2A2A11,India,Punjabi
Rhaeto-Romance,1.061926476,#D1605E,Punjabi,"Пунтабікар, Шанкар"
"Барблан, Гуденх",1,#E59247,1960 - 1970,India
"Кадоч, Петер",1,#E59247,India,Punjabi
"Пеер, Андрі [Ендрі]",1,#E59247,Punjabi,"Пхул, Гурдіал Сінгх"
"Планта, Армон",1,#E59247,1960 - 1970,India
"Фамос, Луїза",1,#E59247,India,Hindi
"Чарнер, Джон",1,#E59247,Hindi,"Рагхав, Рангея"
"Шпеша, Ендрі",1,#E59247,1970 - 1980,India
Sri Lanka,1.011259359,#F2A2A11,India,Bengali
"Вітана, Гунасена",1,#E59247,Bengali,"Рай, Манматха"
"Yugoslavia(Serbia, Montenegro, Bosnia)",1.50667117,#F2A2A11,1960 - 1970,India
"Андрич, Іво",1,#E59247,India,-
"Баневич, Мірко",1,#E59247,-,"Рей, Бішваджіт"
"Бркович, Єврем",1,#E59247,1980 - 1990,India
"Вешович, Радоня",1,#E59247,India,Hindi
"Воїнович, Олександр",1,#E59247,Hindi,"Рену, Пханішварнатх"
"Вулевич, Чедо",1,#E59247,1970 - 1980,India
"Джеркович, Момчило",1,#E59247,India,Hindi
"Джерчеку, Енвер",1,#E59247,Hindi,"Різві, Зубайр"
"Джонович, Янко",1,#E59247,1970 - 1980,India
"Дончевич, Іван",1,#E59247,India,Marathi
"Зогович, Радован",1,#E59247,Marathi,"Садгу, Арун Мартанд"
"Ісакович, Антоніє",1,#E59247,1970 - 1980,India
"Калич, Душко",1,#E59247,India,Marathi
"Капор, Момо",1,#E59247,Marathi,"Садгу, Арун Мартанд"
"Караджич, Вук Стефанович",1,#E59247,1970 - 1980,India
"Костич, Душан",1,#E59247,India,Author. English
"Кош, Еріх",1,#E59247,Author. English,"Саньял, Тарун"
"Краль, Міло",1,#E59247,1970 - 1980,India
"Куленович, Скендер",1,#E59247,India,Author. English
"Лалич, Михайло",1,#E59247,Author. English,"Саньял, Тарун"
"Максимович, Десанка",1,#E59247,1970 - 1980,India
"Маринович, Ване",1,#E59247,India,Hindi
Serbian,1.00562968,#D1605E,Hindi,"Сахні, Бгішам [Бгішм]"
"Минич, Вук",1,#E59247,1970 - 1980,India
"Младенович, Танасіє",1,#E59247,India,Hindi
"Музбег, Іскендер",1,#E59247,Hindi,"Сахні, Бгішам [Бгішм]"
"Николич, Милан [Ніколич; Ніколіч; Мілані]",1,#E59247,1960 - 1970,India
Нушич Б,1,#E59247,India,Punjabi
"Обренович-Делібашич, Віра",1,#E59247,Punjabi,"Сінгх, Невтедж"
"Павич, Милорад",1,#E59247,1960 - 1970,India
"Пайкович, Радослав",1,#E59247,India,Telugu
"Перович, Сретен",1,#E59247,Telugu,"Суббарао, Раяпролу"
"Попа, Васко",1,#E59247,1970 - 1980,India
"Радулович, Йован",1,#E59247,India,Tamil
"Раїчкович [Райчкович], Стеван",1,#E59247,Tamil,Сундарам С
"Ракич, Мілан",1,#E59247,1970 - 1980,India
"Самоковлія, Ісак",1,#E59247,India,Bengali
"Сарайлич, Ізет",1,#E59247,Bengali,"Тагор, Рабіндранат"
"Селімович [Селимович], Меша",1,#E59247,1970 - 1980,India
"Сіяков, Велько",1,#E59247,India,English
"Хозич, Адван",1,#E59247,English,"Тагор, Рабіндранат"
"Чопич, Бранко",1,#E59247,1980 - 1990,India
"Шеклер, Богдан",1,#E59247,India,-
"Щепанович, Блажо",1,#E59247,-,"Тагор, Рабіндранат"
"Щепанович, Бранимир",1,#E59247,1950 - 1960,India
Jamaica,1.00562968,#F2A2A11,India,Bengali
"Хірн, Джон",1,#E59247,Bengali,"Тагор, Рабіндранат"
Japan,2.424308957,#F2A2A11,1950 - 1960,India
Japanese,2.37364184,#D1605E,India,Bengali
"Абе, Кобо",1,#E59247,Bengali,"Тагор, Рабіндранат"
"Абе, Суміко",1,#E59247,1960 - 1970,India
"Авано, Сейхо",1,#E59247,India,English
Автор точно не встановлений,1,#E59247,English,"Тагор, Рабіндранат"
"Акуне, Жюн [Дзьон]",1,#E59247,1960 - 1970,India
"Акутагава, Рюноске",1,#E59247,India,Bengali
"Андо, Ітіро",1,#E59247,Bengali,"Тагор, Рабіндранат"
"Арівара, Мото-ката",1,#E59247,1980 - 1990,India
"Арівара, Наріхіра",1,#E59247,India,Bengali
"Аюкава, Нобуо",1,#E59247,Bengali,"Тагор, Рабіндранат"
Байсіцу,1,#E59247,1980 - 1990,India
Басьо,1,#E59247,India,Bengali
Бусон,1,#E59247,Bengali,"Тагор, Рабіндранат"
"Ватанабе, Дзюн’їті",1,#E59247,1990 - 2000,India
Гонсуй,1,#E59247,India,English
Дансуй,1,#E59247,English,Танушрі
"Дзюнко, Міявакі",1,#E59247,1970 - 1980,India
Дзьосьо,1,#E59247,India,Urdu
Дівчина з родини Абе,1,#E59247,Urdu,"Хайдар, Куррат уль-Айн"
Дівчина з родини Ісікава,1,#E59247,1960 - 1970,India
Дівчина з родини Косе,1,#E59247,India,Urdu
Дочка Соно Ікуха,1,#E59247,Urdu,"Чацдар, Крішан"
"Егуті, Кан. Журавлі: Новела",1,#E59247,1970 - 1980,India
Екей,1,#E59247,India,Hindi
"Ібусе, Масудзі",1,#E59247,Hindi,"Чацдар, Крішан"
"Ікаго, Ацуюкі",1,#E59247,1970 - 1980,India
Імператриця Дзіто,1,#E59247,India,Hindi
Імператриця Іванохіме,1,#E59247,Hindi,"Чацдар, Крішан"
Імператриця Комьо,1,#E59247,1980 - 1990,India
Ice,1,#E59247,India,Hindi
"Ісіда, Хакьо",1,#E59247,Hindi,"Чацдар, Крішан"
"Ісікава, Дзюн",1,#E59247,1980 - 1990,India
"Ісікава, Такубоку",1,#E59247,India,-
"Ісікава, Тацудзо",1,#E59247,-,"Чокроборті, Джогоннатх"
Ісса,1,#E59247,1970 - 1980,India
"Йосано, Ахіко",1,#E59247,India,Bengali
"Кавабата, Ясунарі",1,#E59247,Bengali,"Чоттопаддхай, Шоротчондро"
"Кага-но, Ційодзьо",1,#E59247,1960 - 1970,Indonesia
"K, Отохіко",1,#E59247,Indonesia,English
"Какіномото, Хітомаро",1,#E59247,English,"Айдіт, Д[іпа] Н[усантара]"
"Каміцукену, Мінео",1,#E59247,1960 - 1970,Indonesia
"Камунагібе, Масо",1,#E59247,Indonesia,English
"Каса, Канамура",1,#E59247,English,Анантагуана С
"Като, Какей",1,#E59247,1990 - 2000,Indonesia
"Като, Сюсон",1,#E59247,Indonesia,Indonesian
"Кі, Мотіюкі",1,#E59247,Indonesian,"Аджідарма, Сено Гуміро"
"Кі, Томонорі",1,#E59247,1970 - 1980,Indonesia
"Кі, Цураюкі",1,#E59247,Indonesia,Indonesian
"Кійохара, Фукаябу",1,#E59247,Indonesian,"Анвар, Хайріл"
Кікику,1,#E59247,1960 - 1970,Indonesia
"Кікуті, Хіросі",1,#E59247,Indonesia,English
"Кісіда, Ясумаса",1,#E59247,English,Ашар М
"Кіхара, Коїті",1,#E59247,1960 - 1970,Indonesia
Коко-тенно,1,#E59247,Indonesia,English
"Кусама, Йосіхіко",1,#E59247,English,Бандахаро Хр
Кьорай. Хайку,1,#E59247,1960 - 1970,Indonesia
"Масаока, Сікі",1,#E59247,Indonesia,English
"Масуда, Тацудзі",1,#E59247,English,Беджо Кр
Мати Оно Тіфуру,1,#E59247,1960 - 1970,Indonesia
"Мібу, Тадаміне",1,#E59247,Indonesia,English
"Мідзухара, Сюосі",1,#E59247,English,"Бенні, Тхунг"
"Міката, Самі",1,#E59247,1990 - 2000,Indonesia
"Мікіко, Суґі",1,#E59247,Indonesia,Indonesian
"Мімей, Огава",1,#E59247,Indonesian,"Гобел, Амріл Тауфік"
"Мінайосі, Соу",1,#E59247,1950 - 1960,Indonesia
"Мінамото, Сігеюкі",1,#E59247,Indonesia,Indonesian
"Місіма, Юкіо",1,#E59247,Indonesian,"Пратікто, Рійоно"
Монах Хацуку,1,#E59247,1950 - 1960,Indonesia
Морітаке,1,#E59247,Indonesia,Indonesian
"Муракамі, Кідзьо",1,#E59247,Indonesian,"Пратікто, Рійоно"
"Нага, Окімаро",1,#E59247,1990 - 2000,Indonesia
"Накадзіма, Токео",1,#E59247,Indonesia,Indonesian
"Накамура, Кусатао",1,#E59247,Indonesian,"Рамадан, Шаїріл Гібран"
"Накано, Сігехару",1,#E59247,1990 - 2000,Indonesia
Невідома,1,#E59247,Indonesia,Indonesian
"Огата, Каменоске",1,#E59247,Indonesian,"Рампан, Корріе Лаюн"
"Ода, Цукау",1,#E59247,1980 - 1990,Indonesia
"Ое, Кендзабуро",1,#E59247,Indonesia,Indonesian
"Ое, Тісато",1,#E59247,Indonesian,"Рангкуті, Хамсад"
Оніцура,1,#E59247,1960 - 1970,Indonesia
"Оно, Коматі",1,#E59247,Indonesia,English
"Оно, Такамура",1,#E59247,English,Ризакотта Ф
"Оонісі, Акахіто",1,#E59247,1960 - 1970,Indonesia
"Ооно, Рійка",1,#E59247,Indonesia,English
"Осакабе, Отомаре",1,#E59247,English,Судісман
"Осікоті, Міцуне",1,#E59247,1980 - 1990,Indonesia
"Отомо, Катамі",1,#E59247,Indonesia,Indonesian
"Отомо, Мійорі",1,#E59247,Indonesian,"Тур, Прамудья Ананта"
"Отомо, Мінака",1,#E59247,1990 - 2000,Indonesia
"Отомо, Момойо",1,#E59247,Indonesia,Indonesian
"Отомо, Табіто",1,#E59247,Indonesian,"Хаірул, Іхлаван Д"
"Отомо, Танусі",1,#E59247,1970 - 1980,Iraq
"Отомо, Якамоті",1,#E59247,Iraq,-
"Отомото, Ясумаро",1,#E59247,-,"аль-Баяті, Абд-аль-Ваххаб"
"Пані Отомо, Саканое",1,#E59247,1960 - 1970,Iraq
Поетеса Каса,1,#E59247,Iraq,Arabic
Придворна дама Ісікава,1,#E59247,Arabic,"аль-Баяті, Хасан"
Придворна дама Сацу Мьокан,1,#E59247,1970 - 1980,Iraq
Принц Акі,1,#E59247,Iraq,-
Принц Нагата,1,#E59247,-,"Джавад, Казим"
Принц Оцу,1,#E59247,1970 - 1980,Iraq
Принц Такет,1,#E59247,Iraq,-
Принц Тонері,1,#E59247,-,"аль-Джавахірі, Мухаммед Махді"
Принц Юге,1,#E59247,1970 - 1980,Iraq
Принц Юхар,1,#E59247,Iraq,-
Принцеса Нуката,1,#E59247,-,"Хайдарі, Балянд"
Принцеса Тадзіма,1,#E59247,1960 - 1970,Iran
Принцеса Хірокава,1,#E59247,Iran,Persian
Райдзан,1,#E59247,Persian,"Гулістан, Ібрагім"
Рьокан,1,#E59247,1990 - 2000,Iran
Рьота,1,#E59247,Iran,-
Рьото,1,#E59247,-,Жале
"Савакі, Кін’іці",1,#E59247,1990 - 2000,Iran
Сайгьо,1,#E59247,Iran,"Farsi, arabic"
"Саканое, Коренорі",1,#E59247,"Farsi, arabic","Закані, Убецд"
"Самі, Мансей",1,#E59247,1970 - 1980,Iran
"Сано, Отогамі",1,#E59247,Iran,Persian
"Сібуя, Тейсук",1,#E59247,Persian,Ібадулла
"Сіга, Наоя",1,#E59247,1980 - 1990,Iran
Сігейорі,1,#E59247,Iran,Farsi
Сікісі-Найсінно,1,#E59247,Farsi,Кадері Мохаммед Ходавенд
Сінтоку,1,#E59247,1980 - 1990,Iran
"Сіоя, Кунсі",1,#E59247,Iran,Farsi
Сісейдзьо,1,#E59247,Farsi,Кадері Мохаммед Ходавенд
"Содзю, Хендзю",1,#E59247,1960 - 1970,Iran
Соін,1,#E59247,Iran,Persian
Сокан,1,#E59247,Persian,Мазза
"Соно, Аяко",1,#E59247,1970 - 1980,Iran
Сосей,1,#E59247,Iran,Farsi
Старша дочка Отомо Саканое,1,#E59247,Farsi,"Нушин, Абд-аль-Хосейн"
"Сугавара, Мітідзане",1,#E59247,1930 - 1940,Iran
Сюн’е,1,#E59247,Iran,-
"Сьохей, Оока",1,#E59247,-,"Тейрані, Госейн"
"Табе, Ітіхіко",1,#E59247,1980 - 1990,Iran
"Тадзіхі, Куніхіто",1,#E59247,Iran,Farsi
Тайгі,1,#E59247,Farsi,"Фаррухзод, Фуруг"
"Тайра, Токуко",1,#E59247,1960 - 1970,Iran
"Такахама, Кьосі",1,#E59247,Iran,Old Persian
"Такахасі, Мусімаро",1,#E59247,Old Persian,"Хайям, Омар"
"Такаясу, Осіма",1,#E59247,1960 - 1970,Iran
"Танака, Коодзі",1,#E59247,Iran,Persian
"Танігава, Карі",1,#E59247,Persian,"Хедавд, Седик"
"Танігава, Сюнтаро",1,#E59247,1980 - 1990,Ireland
"Таніха, Оме",1,#E59247,Ireland,English
"Татібана, Наомонто",1,#E59247,English,"Беккет, Семюел"
Тейсіцу,1,#E59247,1990 - 2000,Ireland
"Тосіо, Сімао",1,#E59247,Ireland,English
"Туміясу, Фусей",1,#E59247,English,"Беккет, Семюел"
Уда-Тенно,1,#E59247,1990 - 2000,Ireland
"Умедзакі, Харуо (Сюнсуй)",1,#E59247,Ireland,English
"Фудзівара, Йосітака",1,#E59247,English,"Беккет, Семюел"
"Фудзівара, Йосіфуса",1,#E59247,1990 - 2000,Ireland
"Фудзівара, Мітінобу",1,#E59247,Ireland,English
"Фудзівара, Садаіе",1,#E59247,English,"Беккет, Семюел"
"Фудзівара, Тадаміті",1,#E59247,1990 - 2000,Ireland
"Фудзівара, Тадафуса",1,#E59247,Ireland,English
"Фудзівара, Тосінарі",1,#E59247,English,"Беккет, Семюел"
"Фудзівара, Тосіюкі",1,#E59247,1990 - 2000,Ireland
"Фудзімото, Сеїкіті",1,#E59247,Ireland,English
"Фукунага, Такехіко",1,#E59247,English,"Бірмінгем, Джордж"
"Фун’я, Ясухіде",1,#E59247,1980 - 1990,Ireland
"Футігамі, Мосен",1,#E59247,Ireland,English
Хадзін,1,#E59247,English,"Браун, Крісті"
"Хакімото, Кімінарі",1,#E59247,1980 - 1990,Ireland
"Ханісі, Міміті",1,#E59247,Ireland,English
"Хасіхіто, Оура",1,#E59247,English,"Гартнер, Майкл"
Хокусі,1,#E59247,1990 - 2000,Ireland
"Хосі, Сініті [Сін’їті]",1,#E59247,Ireland,English
Царедворець Тагуті Масухіто,1,#E59247,English,"Гіні, Шеймас"
Царедворець Фудзівара Маро,1,#E59247,1990 - 2000,Ireland
Цьора,1,#E59247,Ireland,English
"Ямабе, Акахіто",1,#E59247,English,"Гіні, Шеймас"
"Ямагасі, Гайсі",1,#E59247,1980 - 1990,Ireland
"Ямагуці, Сейсі",1,#E59247,Ireland,English
